country,state,name,overall,foundation,extinct,stadium_name,stadium_size,coord_lat,coord_long,pattern,color_primary,color_secondary,color_third,color_short,color_socks,rivals
Turkey,,Türk Telekomspor,50.0,1954,2011,Estádio Demetevler Macunköy,2000,0,0,Patterns.stripes3,Colors.blue,Colors.white,Colors.transparent,Colors.primary,Colors.primary,[]
Turkey,,Ümraniyespor,64.1,1938,-1,Estádio Municipal de Ümraniye,3513,0,0,Patterns.stripes3,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Turkey,,Vefa,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Turkey,,Zonguldakspor,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Greece,,Apollon Smyrnis,60.2,1908,-1,Estádio Georgios Kamaras,14200,38.02826459,23.7410119365,Patterns.stripes2,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Greece,,AEL Larissa,65.8,1964,-1,Estádio Alkazar,13108,39.64869675,22.41212,Patterns.solid,Colors.brown,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Greece,,AEK,74.3,1924,-1,Olímpico de Atenas,71030,38.036111111,23.7875,Patterns.stripes3,Colors.yellow,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Greece,,ARIS Tessalônica,71.5,1914,-1,Kleanthis Vikelidis,22800,40.600069,22.9695,Patterns.stripes2,Colors.yellow,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,['PAOK']
Greece,,Asteras Tripolis,68.6,1931,-1,Asteras Tripolis Stadium,6430,37.50264465,22.388388,Patterns.solid,Colors.blue,Colors.yellow,Colors.transparent,Colors.secondary,Colors.primary,[]
Greece,,Atromitos,67.5,1923,-1,Peristeri Stadium,10050,38.0051223,23.6898766,Patterns.stripes3,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Greece,,Doxa Drama,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Greece,,Egaleo,63.5,1931,-1,Stavros Mavrothalassitis Stadium,8217,37.98724401,23.676275,Patterns.stripes4,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Greece,,Ergotelis Crete,58.2,1929,-1,Pankritio Stadium,26240,35.336756962489446,25.10597387859446,Patterns.stripes2,Colors.black,Colors.yellow,Colors.transparent,Colors.secondary,Colors.primary,[]
Greece,,PAS Giannina,66.6,1966,-1,Zosimades Stadium,7500,39.6676117,20.84881764,Patterns.solid,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Greece,,Ionikos Nikeas,68.2,1965,-1,Neapolis Nikaia,5000,37.9772289,23.634989,Patterns.solid,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Greece,,Iraklis,62.6,1908,-1,Kaftanzoglio Stadium,28028,40.62568776782426,22.966798236431885,Patterns.oneHorStripe,Colors.white,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
Greece,,Kavala,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Greece,,Kifisia,50.0,2012,-1,Georgios Kamaras Stadium,14200,38.02832256978759,23.7407834460313,Patterns.solid,Colors.darkblue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Greece,,Levadiakos,54.2,1961,-1,Levadia Municipal Stadium,5915,0,0,Patterns.solid,Colors.green,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Greece,,OFI Crete,66.7,1925,-1,Pankritio,26400,35.3368787,25.106282,Patterns.solid,Colors.white,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Greece,,Olympiacos,77.8,1925,-1,Karaiskákis,32130,37.946169,23.664536,Patterns.stripes2,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,['Panathinaikos']
Greece,,Panathinaikos,72.6,1908,-1,Apostolos Nikolaidis,16003,37.987606,23.753651,Patterns.solid,Colors.green,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,['Olympiacos']
Greece,,Panionios,62.6,1890,-1,Panionios Stadium,11700,37.9432934,23.7092861,Patterns.stripes2,Colors.red,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
Greece,,Panserraikos,60.0,1964,-1,Serres Municipal Stadium,9500,41.08466957105613,23.546348696012295,Patterns.solid,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Greece,,PAOK,74.2,1926,-1,Toumba Stadium,29000,40.613839,22.972422,Patterns.stripes2,Colors.black,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,['ARIS Tessalônica']
Greece,,Panetolikos,58.6,1926,-1,Panetolikos Stadium,7500,38.6300163,21.4118706,Patterns.solid,Colors.yellow,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
Greece,,Ethnikos Piraeus,56.2,1923,-1,Perama Municipal Stadium,0,0,0,Patterns.solid,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Greece,,PAS Lamia 1964,60.6,1964,-1,Lamia Municipal Stadium,5500,38.9099234,22.4304807,Patterns.solid,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Greece,,Panachaiki,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Greece,,Pierikos,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Greece,,Platanias,58.6,1931,-1,Dimotiko Gipedo Perivolia,4000,35.48734503669703,24.000511911140922,Patterns.stripes2,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Greece,,Veria,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Greece,,Volos NFC,66.0,2017,-1,Panthessaliko Stadium,22700,35.3368787,25.106282,Patterns.stripes3,Colors.blue,Colors.red,Colors.transparent,Colors.secondary,Colors.primary,[]
Greece,,Xanthi,63.6,1967,-1,Xanthi FC Arena,7361,41.121432,24.9493135,Patterns.stripes2,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Cyprus,,AEK Larnaca,70.9,1994,-1,AEK arena,13032,34.9264739,33.5976785,Patterns.oneHorStripe,Colors.yellow,Colors.green,Colors.transparent,Colors.secondary,Colors.primary,[]
Cyprus,,AEL Limassol,64.4,1930,-1,Tsirion Stadium,13152,34.70083625709543,33.02274391111798,Patterns.stripes2,Colors.darkblue,Colors.yellow,Colors.transparent,Colors.secondary,Colors.primary,[]
Cyprus,,AEP Paphos,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Cyprus,,AEZ Zakakiou,50.0,1956,-1,Ammochostos Stadium,5500,34.930132801984655,33.61268973050392,Patterns.solid,Colors.green,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Cyprus,,Akritas Chlorakas,60.2,1971,-1,Chloraka Municipal Stadium,0,0,0,Patterns.stripes3,Colors.green,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Cyprus,,Alki Larnaca,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Cyprus,,APOEL,71.7,1926,-1,GSP Stadium,22859,35.1145399,33.3630869672,Patterns.solid,Colors.yellow,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
Cyprus,,Apollon Limassol,69.4,1954,-1,Tsirion Stadium,13331,34.700914,33.022975,Patterns.solid,Colors.white,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
Cyprus,,APOP Paphos,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Cyprus,,Aris Limassol,67.2,1930,-1,Alphamega Stadium,10700,34.693606171813606,32.939166858054435,Patterns.stripes3,Colors.green,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Cyprus,,Anorthosis Famagusta,66.0,1911,-1,Antonis Papadopoulos Stadium,10230,34.93734087,33.620755,Patterns.solid,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Cyprus,,Çetinkaya Türk S.K.,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Cyprus,,Digenis Akritas Morphou,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Cyprus,,Doxa Katokopias,60.9,1954,-1,Katokopia Stadium,3500,0,0,Patterns.solid,Colors.white,Colors.green,Colors.transparent,Colors.secondary,Colors.primary,[]
Cyprus,,Enosis Neon Paralimni,62.8,1936,-1,Paralimni Municipal Stadium,5800,0,0,Patterns.sleeves,Colors.vinho,Colors.lightblue,Colors.transparent,Colors.secondary,Colors.primary,[]
Cyprus,,EPA Larnaca,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Cyprus,,Ermis Aradippou,56.2,1958,-1,Ammochostos Stadium,5500,0,0,Patterns.sleeves,Colors.red,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Cyprus,,Ethnikos Achna,59.0,1968,-1,Dasaki Stadium,7000,35.034159865563986,33.764955358194165,Patterns.sleeves,Colors.black,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Cyprus,,Evagoras Paphos,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Cyprus,,Karmiotissa Poledimion,64.1,1979,-1,Tsirio Stadium,13331,34.70081036832471,33.022499303104716,Patterns.solid,Colors.orange,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Cyprus,,Omonia Nicosia,71.2,1948,-1,GSP Stadium,22859,35.1145,33.3631,Patterns.solid,Colors.green,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Cyprus,,Nea Salamis Famagusta,65.4,1948,-1,Ammochostos Stadium,5500,34.92995704178164,33.61315248651312,Patterns.sleeves,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Cyprus,,Othellos Athienou,61.0,1933,-1,Ammochostos Stadium,5500,34.92985143354933,33.613226964339674,Patterns.solid,Colors.green,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Cyprus,,Pafos,64.7,2014,-1,Stelios Kyriakides Stadium,8500,34.769152407980975,32.440214774351,Patterns.solid,Colors.lightblue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Cyprus,,Pezoporikos,50.0,1927,1994,GSZ Stadium,0,0,0,Patterns.solid,Colors.white,Colors.green,Colors.transparent,Colors.secondary,Colors.primary,[]
Cyprus,,Olympiakos Nicosia,62.2,1931,-1,Makareio Stadium,16000,35.14591545448246,33.3142590131455,Patterns.solid,Colors.darkgreen,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Israel,,Ashdod,65.4,1999,-1,Estádio HaYud-Alef,8200,31.8104802,34.648333,Patterns.solid,Colors.red,Colors.red,Colors.transparent,Colors.secondary,Colors.primary,[]
Israel,,Beitar Tel Aviv,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Israel,,Bnei Yehuda Tel Aviv,61.4,1936,-1,Bloomfield Stadium,29400,32.0511055,34.7619853,Patterns.solid,Colors.orange,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Israel,,Bnei Sakhnin,62.5,1996,-1,Doha Stadium,5000,32.866756679861574,35.310753041986814,Patterns.solid,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Israel,,Beitar Jerusalem,65.3,1936,-1,Teddy Stadium,34000,31.7513445,35.190685,Patterns.solid,Colors.yellow,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Israel,,Hakoah Ramat Gan,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Israel,,Hapoel Acre,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Israel,,Hapoel Be'er Sheva,69.7,1949,-1,Terner Stadium,16000,31.273485,34.779789,Patterns.solid,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Israel,,Hapoel Hadera,63.7,0,-1,Netanya Stadium,14000,32.29466541342148,34.86448326193021,Patterns.sleeves,Colors.red,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Israel,,Hapoel Jerusalem,64.6,1926,-1,Teddy Stadium,31733,31.751326962438757,35.19061621128821,Patterns.sleeves,Colors.red,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Israel,,Hapoel Haifa,66.9,1924,-1,Sammy Ofer,14002,32.78311,34.9651566,Patterns.stripes3,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Israel,,Hapoel Kfar Saba,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Israel,,Hapoel Lod,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Israel,,Hapoel Nof HaGalil,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Israel,,Hapoel Petah Tikva,64.3,1934,-1,HaMoshava Stadium,11500,32.10420617,34.86521629,Patterns.solid,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Israel,,Hapoel Ra'anana,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Israel,,Hapoel Ramat Gan,62.3,0,-1,,0,0,0,Patterns.stripes3,Colors.red,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Israel,,Hapoel Tel Aviv,66.6,1927,-1,Bloomfield Stadium,29400,32.0518,34.7618,Patterns.solid,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Israel,,Ironi Kiryat Shmona,62.3,2000,-1,Irony Stadium,5300,33.207899,35.575889,Patterns.stripes3,Colors.white,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
Israel,,Maccabi Haifa,71.5,1913,-1,Sammy Ofer,10000,32.7830479,34.9658581,Patterns.solid,Colors.green,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Israel,,Maccabi Jaffa,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Israel,,Maccabi Ahi Nazareth,50.0,1967,-1,Ilut Stadium,4900,0,0,Patterns.solid,Colors.green,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Israel,,Maccabi Rehovot,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Israel,,Maccabi Nes Tziona,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Israel,,Maccabi Netanya,67.5,1934,-1,Netanya Stadium,13610,32.29447084,34.86460658,Patterns.oneHorStripe,Colors.yellow,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Israel,,Maccabi Petah Tikva,64.6,1912,-1,HaMoshava Stadium,11500,32.10424539,34.8652313,Patterns.solid,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Israel,,Maccabi Tel Aviv,72.4,1906,-1,Bloomfield Stadium,29400,32.0517917,34.761783,Patterns.solid,Colors.blue,Colors.yellow,Colors.transparent,Colors.secondary,Colors.primary,[]
Israel,,Sektzia Ness Ziona,57.5,1955,-1,HaMoshava Stadium,11500,0,0,Patterns.solid,Colors.orange,Colors.cyanAccent,Colors.transparent,Colors.secondary,Colors.primary,[]
Israel,,Maccabi Bnei Reineh,59.6,2005,-1,Municipal Stadium,2500,0,0,Patterns.solid,Colors.blue,Colors.yellow,Colors.transparent,Colors.secondary,Colors.primary,[]
Israel,,Shimshon Tel Aviv,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Russia,,Amkar,69.5,1993,-1,Zvezda Stadium,19500,57.99074818,56.244622619,Patterns.stripes2,Colors.red,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Russia,,Akhmat Grozny,71.3,1958,-1,Sultan Bilimkhanov,10200,43.3244449,45.6900699,Patterns.solid,Colors.green,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Russia,,Anzhi,67.3,1991,-1,Arena Anji,10000,42.9079,47.61842,Patterns.solid,Colors.yellow,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Russia,,Arsenal Tula,72.4,1946,-1,Arsenal Stadium,20048,54.1748189,37.6025909,Patterns.solid,Colors.red,Colors.yellow,Colors.transparent,Colors.secondary,Colors.primary,[]
Russia,,Baltika Kaliningrad,67.3,1954,-1,Estádio de Kaliningrado,35212,54.69820303955614,20.53416109138269,Patterns.divided,Colors.white,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
Russia,,CSKA,76.6,1911,-1,VEB Arena,30000,55.7921064,37.515946,Patterns.stripes2,Colors.red,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,['Spartak Moscou']
Russia,,Dinamo Moscou,76.7,1923,-1,Dinamo Lev Yashin Stadium,36000,55.79095156,37.561059,Patterns.solid,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Russia,,Fakel Voronezh,68.8,1947,-1,Tsentralny Profsoyuz Stadion,31793,51.67283797988363,39.20419092571502,Patterns.solid,Colors.white,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
Russia,,KAMAZ Chelny,61.5,1981,-1,KAMAZ Stadium,6504,55.7322693,52.4179218,Patterns.solid,Colors.white,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
Russia,,FK Khimki,70.1,1997,-1,Arena Khimki,18636,55.8854723,37.454475,Patterns.stripes2,Colors.red,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Russia,,Krasnodar,74.9,2008,-1,Estádio Krasnodar,35074,45.0450492,39.0294265,Patterns.solid,Colors.darkgreen,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Russia,,Krylya Sovetov Samara,70.6,1942,-1,Solidarnost Arena,44918,53.277987,50.2374051,Patterns.solid,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Russia,,Kuban Krasnodar,61.8,1928,-1,Kuban Stadium,31654,45.02525498280613,38.99953266878158,Patterns.solid,Colors.black,Colors.yellow,Colors.transparent,Colors.secondary,Colors.primary,[]
Russia,,Locomotiv Moscou,73.6,1922,-1,Estádio Lokomotiv de Moscou,28800,55.80355,37.741169,Patterns.solid,Colors.darkgreen,Colors.red,Colors.transparent,Colors.secondary,Colors.primary,[]
Russia,,Nizhny Novgorod,71.0,2015,-1,Nizhny Novgorod Stadium,44900,56.3374867,43.963353,Patterns.solid,Colors.lightblue,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
Russia,,Orenburg,68.9,1976,-1,Estádio Gazovik,4950,51.7851665,55.2210744,Patterns.solid,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Russia,,Rostov,71.2,1930,-1,Rostov Arena,45000,47.20833333,39.74166667,Patterns.solid,Colors.yellow,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
Russia,,Rotor Volgograd,70.4,1929,-1,Volgograd Arena,45568,48.73463702,44.54914292288772,Patterns.solid,Colors.blue,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Russia,,Rubin Kazan,75.2,1958,-1,Arena Kazan,45379,55.82109839,49.161094869,Patterns.solid,Colors.green,Colors.red,Colors.transparent,Colors.secondary,Colors.primary,[]
Russia,,Saturn,67.8,1946,-1,Saturn Stadium,14685,55.57756461,38.226308,Patterns.stripes2,Colors.darkblue,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Russia,,Shinnik Yaroslavl,66.4,1957,-1,Shinnik Stadium,22990,57.62856073,39.8670769,Patterns.stripes3,Colors.blue,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Russia,,SKA Rostov,56.8,1937,-1,SKA SKVO Stadium,27300,47.27175657349289,39.728125052960856,Patterns.solid,Colors.red,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
Russia,,Sochi,75.2,2018,-1,Fisht,47659,43.401925,39.9562793781204,Patterns.solid,Colors.white,Colors.lightblue,Colors.transparent,Colors.secondary,Colors.primary,[]
Russia,,Spartak Moscou,77.2,1922,-1,Otkrytie Arena,44929,55.8178315,37.4406002,Patterns.solid,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,['CSKA']
Russia,,Spartak Nalchik,60.8,1935,-1,Spartak Stadium de Nalchik,14400,43.46994792,43.59084541,Patterns.solid,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Russia,,Tom Tomsk,66.4,1921,-1,Estádio Trud,15000,56.4743242,84.956598,Patterns.solid,Colors.green,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Russia,,Torpedo,69.4,1930,-1,Eduard Streltsov,13400,55.7164327,37.6563151,Patterns.solid,Colors.white,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
